"YR  ","LIST ","DATE      ","TIME    ","TYPE","AMT1                            ","INT1                            ","AMT2                            ","INT2                            ","LIEN                            ","FEES                            ","DESC                    ","SEQ    ","CERT#  ","BATCH","AGROSS                        ","POSTED" 
"2020","07203","03-02-2022","        ","P ",                            0.00,                            0.00,                         4234.69,                          193.46,                            0.00,                            0.00,"PARTIAL PAYMENT         ",   9999,      0,"0277",                             0,"  " 
"2020","07203","07-06-2022","        ","P ",                            0.00,                            0.00,                           64.48,                            2.90,                           24.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0003",                             0,"P " 
"2020","07365","06-01-2021","        ","A ",                         -490.00,                            0.00,                         -490.00,                            0.00,                            0.00,                            0.00,"HOMEOWNER BENEFIT       ",   9999,      0,"0000",                             0,"  " 
"2020","07365","08-19-2022","        ","P ",                         2393.05,                          502.54,                         2393.05,                          287.17,                           24.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0100",                             0,"P " 
"2020","18218","10-04-2021","        ","P ",                          110.86,                            6.75,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0134",                             0,"  " 
"2020","18218","08-19-2022","        ","P ",                            1.69,                            0.25,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     28,      0,"0099",                             0,"P " 
"2020","18316","11-07-2022","        ","P ",                          384.70,                          105.45,                            0.00,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",     27,      0,"0207",                             0,"P " 
"2020","18435","08-19-2022","        ","P ",                           17.11,                            3.59,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     24,      0,"0099",                             0,"P " 
"2020","18925","08-04-2021","        ","P ",                          521.98,                           16.14,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",   9999,      0,"0073",                             0,"  " 
"2020","18925","07-25-2022","        ","P ",                           16.14,                            2.66,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",    167,      0,"0052",                             0,"P " 
"2020","19054","09-29-2021","        ","A ",                          -96.81,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED NOV TOT LOSS 11",   9999,    188,"0000",                         -2830,"  " 
"2020","19596","10-08-2021","        ","P ",                          423.57,                           25.80,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",   9999,      0,"0139",                             0,"  " 
"2020","19645","02-08-2023","        ","A ",                          -17.11,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"DELETE - LMA VEH SOLD 11",   9878,   1675,"0000",                          -500,"  " 
"2020","19648","02-24-2023","        ","A ",                         -185.42,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED APR MOVED TO FL",   9878,   1685,"0000",                         -5420,"  " 
"2020","19688","07-25-2022","        ","P ",                          128.29,                           25.02,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      2,      0,"0049",                             0,"P " 
"2020","19739","02-08-2023","        ","P ",                          335.26,                          100.58,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0369",                             0,"P " 
"2020","19739","02-17-2023","        ","P ",                         -335.26,                         -100.58,                            0.00,                            0.00,                            0.00,                            0.00,"                        ",      1,      0,"0379",                             0,"P " 
"2020","20002","02-01-2023","        ","P ",                          391.02,                          117.31,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     10,      0,"0358",                             0,"P " 
"2020","20003","02-01-2023","        ","P ",                           59.87,                           17.96,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     10,      0,"0358",                             0,"P " 
"2020","20550","12-08-2022","        ","P ",                          138.21,                           37.32,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     44,      0,"0249",                             0,"P " 
"2020","20709","12-28-2021","        ","P ",                            0.56,                           16.44,                            0.00,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",   9999,      0,"0209",                             0,"  " 
"2020","20848","11-10-2022","        ","P ",                          921.63,                          236.15,                            0.00,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",     56,      0,"0215",                             0,"P " 
"2020","20848","12-19-2022","        ","P ",                            4.43,                            0.07,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0260",                             0,"P " 
"2020","20879","10-06-2021","        ","P ",                          428.62,                           26.11,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0136",                             0,"  " 
"2020","21145","10-11-2022","        ","P ",                           79.03,                           18.97,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0172",                             0,"P " 
"2020","21177","10-06-2021","        ","P ",                          790.19,                           48.13,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0136",                             0,"  " 
"2020","21225","10-08-2021","        ","P ",                          305.97,                           18.64,                            0.00,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",   9999,      0,"0139",                             0,"  " 
"2020","21225","12-09-2022","        ","P ",                            4.66,                            0.98,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0250",                             0,"P " 
"2020","21381","09-02-2021","        ","P ",                          590.70,                           26.99,                            0.00,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",   9999,      0,"0105",                             0,"  " 
"2020","21534","08-12-2022","        ","P ",                          306.52,                           64.37,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     78,      0,"0091",                             0,"P " 
"2020","21535","08-12-2022","        ","P ",                          143.68,                           30.17,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     78,      0,"0091",                             0,"P " 
"2020","21536","08-12-2022","        ","P ",                           66.03,                           13.87,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     78,      0,"0091",                             0,"P " 
"2020","21537","09-13-2022","        ","P ",                          454.31,                          102.22,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     43,      0,"0135",                             0,"P " 
"2020","21994","08-02-2021","        ","P ",                          921.28,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ",    104,      0,"0072",                             0,"  " 
"2020","21994","08-12-2022","        ","A ",                         -230.23,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED JUN REG LA 6-29",   9878,   1377,"0000",                         -6730,"  " 
"2020","22122","05-19-2021","        ","A ",                         -117.68,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED MAY PLATES CANC",   9999,  32228,"0000",                         -3440,"  " 
"2020","22162","02-06-2023","        ","P ",                          402.31,                          120.69,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0365",                             0,"P " 
"2020","22163","02-06-2023","        ","P ",                          499.81,                          149.94,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0365",                             0,"P " 
"2020","22164","02-06-2023","        ","P ",                         1070.43,                          321.13,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0365",                             0,"P " 
"2020","22880","07-18-2022","        ","P ",                          222.11,                           47.63,                            0.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",    181,      0,"0026",                             0,"P " 
"2020","22880","12-31-2022","        ","P ",                           22.15,                            1.66,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     42,      0,"0277",                             0,"P " 
"2020","23354","07-28-2022","        ","P ",                         1643.45,                          320.47,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",    122,      0,"0059",                             0,"P " 
"2020","23355","07-28-2022","        ","P ",                          838.15,                          163.44,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",    122,      0,"0059",                             0,"P " 
"2020","23436","10-29-2021","        ","P ",                            0.00,                           12.91,                            0.00,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",   9999,      0,"0159",                             0,"  " 
"2020","23436","11-08-2021","        ","P ",                            8.28,                           16.72,                            0.00,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",   9999,      0,"0167",                             0,"  " 
"2020","23482","10-28-2022","        ","P ",                           17.11,                            4.11,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     10,      0,"0197",                             0,"P " 
"2020","23599","01-30-2023","        ","P ",                          183.37,                           52.26,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     63,      0,"0349",                             0,"P " 
"2020","23756","12-08-2022","        ","P ",                          490.23,                          132.36,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     61,      0,"0249",                             0,"P " 
"2020","23822","04-06-2022","        ","P ",                           16.85,                            2.57,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0315",                             0,"  " 
"2020","23822","10-11-2022","        ","P ",                            0.26,                            0.02,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0172",                             0,"P " 
"2020","23823","04-06-2022","        ","P ",                          317.43,                           48.34,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0315",                             0,"  " 
"2020","23823","10-11-2022","        ","P ",                            4.83,                            0.43,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0172",                             0,"P " 
"2020","24003","11-07-2022","        ","P ",                           58.27,                           11.52,                            0.00,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",     38,      0,"0207",                             0,"P " 
"2020","24499","07-28-2021","        ","P ",                          413.60,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ",     27,      0,"0059",                             0,"  " 
"2020","24499","01-06-2023","        ","A ",                         -310.28,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED DEC VEH SOLD 12",   9878,   1654,"0000",                         -9070,"  " 
"2020","24499","02-09-2023","        ","R ",                         -310.28,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ",      0,      0,"0000",                             0,"P " 
"2020","24505","07-28-2021","        ","P ",                          410.18,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ",     27,      0,"0059",                             0,"  " 
"2020","24505","01-06-2023","        ","A ",                         -205.26,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED MAR VEH SOLD 3-",   9878,   1655,"0000",                         -6000,"  " 
"2020","24505","02-09-2023","        ","R ",                         -205.26,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ",      0,      0,"0000",                             0,"P " 
"2020","24517","07-28-2021","        ","P ",                          756.04,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ",     27,      0,"0059",                             0,"  " 
"2020","24517","01-06-2023","        ","A ",                         -251.79,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED MAY PL CANC 5-1",   9878,   1656,"0000",                         -7360,"  " 
"2020","24517","02-09-2023","        ","R ",                         -251.79,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ",      0,      0,"0000",                             0,"P " 
"2020","24553","12-22-2021","        ","P ",                          524.11,                          107.39,                            0.00,                            0.00,                            0.00,                            6.00,"PARTIAL PAYMENT         ",   9999,      0,"0201",                             0,"  " 
"2020","24553","04-06-2022","        ","P ",                          659.09,                           40.15,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0315",                             0,"  " 
"2020","24553","02-14-2023","        ","P ",                           10.04,                            1.51,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0376",                             0,"P " 
"2020","24640","07-31-2022","        ","P ",                          710.54,                          138.56,                            0.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",    109,      0,"0071",                             0,"P " 
"2020","24821","12-22-2021","        ","P ",                          129.82,                           34.18,                            0.00,                            0.00,                            0.00,                            6.00,"PARTIAL PAYMENT         ",   9999,      0,"0201",                             0,"  " 
"2020","24821","12-02-2022","        ","P ",                          249.91,                           44.98,                            0.00,                            0.00,                            0.00,                            0.00,"BOTH PAYMENTS           ",     55,      0,"0240",                             0,"P " 
"2020","24847","11-29-2022","        ","P ",                           17.11,                            4.36,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0237",                             0,"P " 
"2020","25064","02-02-2023","        ","P ",                          503.57,                          151.07,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     45,      0,"0360",                             0,"P " 
"2020","25578","05-06-2021","        ","A ",                         -151.55,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED APR PLATES CANC",   9999,  32205,"0000",                         -4430,"  " 
"2020","25899","02-24-2023","        ","P ",                          205.91,                          144.09,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0383",                             0,"P " 
"2020","26791","06-13-2022","        ","P ",                          164.26,                           30.48,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0360",                             0,"  " 
"2020","26922","06-30-2022","        ","P ",                           24.02,                           42.98,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",   9999,      0,"0379",                             0,"  " 
"2020","26927","06-30-2022","        ","P ",                           76.65,                           14.23,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0374",                             0,"  " 
"2020","26927","02-13-2023","        ","P ",                            2.38,                            0.29,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     29,      0,"0371",                             0,"P " 
"2020","26928","06-30-2022","        ","P ",                          228.30,                           42.36,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0374",                             0,"  " 
"2020","26928","02-13-2023","        ","P ",                            7.06,                            0.85,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     29,      0,"0371",                             0,"P " 
"2020","27235","12-11-2022","        ","P ",                          109.47,                           29.56,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0252",                             0,"P " 
"2020","27288","01-05-2023","        ","P ",                          143.68,                           40.95,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",    103,      0,"0285",                             0,"P " 
"2020","27397","04-30-2022","        ","P ",                           22.33,                           80.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0335",                             0,"  " 
"2020","27397","05-24-2022","        ","P ",                          203.33,                            7.67,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0348",                             0,"  " 
"2020","27397","12-29-2022","        ","P ",                          307.67,                           32.31,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0275",                             0,"P " 
"2020","27515","08-15-2022","        ","P ",                          634.60,                          133.27,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0094",                             0,"P " 
"2020","27677","04-01-2022","        ","P ",                          169.11,                          180.89,                            0.00,                            0.00,                            0.00,                            0.00,"                        ",   9999,      0,"0313",                             0,"  " 
"2020","27677","05-02-2022","        ","P ",                          284.45,                           15.55,                            0.00,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",   9999,      0,"0336",                             0,"  " 
"2020","27677","06-02-2022","        ","P ",                          338.71,                           11.29,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",   9999,      0,"0354",                             0,"  " 
"2020","27787","11-07-2022","        ","P ",                          286.81,                           65.38,                            0.00,                            0.00,                            0.00,                            0.00,"                        ",     24,      0,"0207",                             0,"P " 
"2020","27837","07-14-2021","        ","P ",                           27.84,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ",   9999,      0,"0022",                             0,"  " 
"2020","28263","09-23-2022","        ","P ",                          334.57,                           75.28,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     81,      0,"0152",                             0,"P " 
"2020","28449","10-04-2021","        ","P ",                          486.58,                           29.64,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0134",                             0,"  " 
"2020","28559","02-24-2023","        ","P ",                           89.29,                           26.79,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0383",                             0,"P " 
"2020","28693","08-02-2021","        ","P ",                         7184.10,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ",      8,      0,"0069",                             0,"  " 
"2020","28693","08-29-2022","        ","A ",                        -7184.10,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"DELETE - VEH SOLD 6-10-2",   9878,   1427,"0000",                       -210000,"  " 
"2020","28693","11-16-2022","        ","P ",                        -7184.10,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ",     59,      0,"0221",                             0,"P " 
"2020","29107","07-31-2022","        ","P ",                          516.23,                          100.66,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",    184,      0,"0070",                             0,"P " 
"2020","29108","07-31-2022","        ","P ",                          592.86,                          115.61,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",    184,      0,"0070",                             0,"P " 
"2020","29342","12-15-2021","        ","P ",                           94.15,                            9.27,                            0.00,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",   9999,      0,"0193",                             0,"  " 
"2020","29351","06-30-2022","        ","P ",                          225.58,                           42.36,                            0.00,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",   9999,      0,"0379",                             0,"  " 
"2020","29396","09-29-2022","        ","P ",                          380.36,                           92.52,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0159",                             0,"P " 
"2020","29752","06-30-2022","        ","P ",                          139.53,                           35.47,                            0.00,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",   9999,      0,"0379",                             0,"  " 
"2020","29878","01-18-2022","        ","P ",                           68.61,                            7.54,                            0.00,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",   9999,      0,"0227",                             0,"  " 
"2020","30018","05-25-2022","        ","P ",                          170.89,                           42.50,                            0.00,                            0.00,                            0.00,                            6.00,"COMPLETE PAYMENT        ",   9999,      0,"0351",                             0,"  " 
"2020","30018","11-02-2022","        ","P ",                           86.71,                            7.80,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     21,      0,"0202",                             0,"P " 
"2020","30024","05-31-2022","        ","P ",                           16.86,                            2.82,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0353",                             0,"  " 
"2020","30024","09-23-2022","        ","P ",                            0.25,                            0.02,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     44,      0,"0152",                             0,"P " 
"2020","30045","05-31-2022","        ","P ",                          455.25,                           76.26,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0353",                             0,"  " 
"2020","30171","08-19-2022","        ","P ",                          171.08,                           38.22,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0100",                             0,"P " 
"2020","30172","08-19-2022","        ","P ",                          291.99,                           65.23,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0100",                             0,"P " 
"2020","30173","08-19-2022","        ","P ",                         1079.85,                          241.24,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0100",                             0,"P " 
"2020","30895","05-31-2022","        ","P ",                          626.77,                          104.99,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0352",                             0,"  " 
"2020","30958","01-18-2022","        ","P ",                          152.86,                           37.14,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0228",                             0,"  " 
"2020","30958","12-29-2022","        ","P ",                          100.87,                           33.14,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0275",                             0,"P " 
"2020","30958","01-30-2023","        ","P ",                           49.00,                            1.50,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0350",                             0,"P " 
"2020","31225","07-31-2022","        ","P ",                          616.81,                          120.28,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",    171,      0,"0071",                             0,"P " 
"2020","31300","05-16-2022","        ","P ",                          776.04,                          130.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0345",                             0,"  " 
"2020","31300","10-13-2022","        ","P ",                           11.82,                            0.89,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0178",                             0,"P " 
"2020","31719","05-19-2022","        ","P ",                          148.64,                           51.37,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0346",                             0,"  " 
"2020","31719","06-06-2022","        ","P ",                          155.56,                            2.44,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0356",                             0,"  " 
"2020","31719","02-06-2023","        ","P ",                            7.11,                            0.85,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0365",                             0,"P " 
"2020","31887","01-24-2022","        ","A ",                          -86.21,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED DEC SOLD 12/10/",   9999,    401,"0000",                         -2520,"  " 
"2020","32017","08-02-2021","        ","P ",                          428.65,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",    137,      0,"0071",                             0,"  " 
"2020","32017","08-12-2022","        ","A ",                         -321.57,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED DEC VEH SOLD 12",   9878,   1378,"0000",                         -9400,"  " 
"2020","32064","08-02-2021","        ","P ",                          371.18,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",    137,      0,"0071",                             0,"  " 
"2020","32064","08-12-2022","        ","A ",                         -216.55,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED FEB VEH SOLD 2-",   9878,   1379,"0000",                         -6330,"  " 
"2020","32064","02-09-2023","        ","R ",                         -216.55,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ",      0,      0,"0000",                             0,"P " 
"2020","32369","08-30-2021","        ","P ",                          468.53,                           28.95,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0102",                             0,"  " 
"2020","32369","05-16-2022","        ","P ",                          489.08,                           67.03,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0345",                             0,"  " 
"2020","32373","10-18-2022","        ","P ",                           72.54,                           19.13,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      1,      0,"0183",                             0,"P " 
"2020","32389","01-03-2023","        ","P ",                          349.63,                           99.64,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",     31,      0,"0281",                             0,"P " 
"2020","32580","12-06-2022","        ","P ",                          333.55,                           90.06,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      7,      0,"0245",                             0,"P " 
"2020","33055","04-06-2022","        ","P ",                          367.96,                           56.04,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",   9999,      0,"0315",                             0,"  " 
"2020","33152","07-20-2022","        ","A ",                         -327.39,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"DELETE - TOT LOSS 7-14-2",   9878,   1225,"0000",                         -9570,"  " 
"2020","33153","07-20-2022","        ","A ",                         -247.34,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"TAX TOWN ERROR - DELETE ",   9878,   1226,"0000",                         -7230,"  " 
"2020","33218","08-25-2022","        ","P ",                          107.41,                           27.01,                            0.00,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",     29,      0,"0110",                             0,"P " 
"2020","33664","03-30-2021","        ","A ",                          102.29,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"ADD FROM REDDING        ",   9999,  32041,"0000",                          2990,"  " 
"2020","33665","03-30-2021","        ","A ",                          237.08,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"ADD FROM REDDING        ",   9999,  32042,"0000",                          6930,"  " 
